"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";10;11;"Prefeito";42612;107;1;42612;107;34926;7686;"N";32530;417;1979;0;0;-3;"09:48:32";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01392";"RIO BRANCO";"01392";"RIO BRANCO";10;13;"Vereador";42612;107;1;42612;107;34926;7686;"N";29498;525;734;4169;0;-3;"09:48:42";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01082";"RODRIGUES ALVES";"01082";"RODRIGUES ALVES";4;11;"Prefeito";5040;13;0;5040;13;4027;1013;"N";3703;43;281;0;0;-3;"16:59:53";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01082";"RODRIGUES ALVES";"01082";"RODRIGUES ALVES";4;13;"Vereador";5040;13;0;5040;13;4027;1013;"N";3162;32;208;625;0;-3;"16:59:56";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01031";"SANTA ROSA";"01031";"SANTA ROSA";3;11;"Prefeito";852;2;1;852;2;735;117;"N";641;10;84;0;0;-3;"15:05:24";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01031";"SANTA ROSA";"01031";"SANTA ROSA";3;13;"Vereador";852;2;1;852;2;735;117;"N";600;10;62;63;0;-3;"15:05:29";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01457";"SENA MADUREIRA";"01457";"SENA MADUREIRA";3;11;"Prefeito";17145;48;3;17145;48;13826;3319;"N";12521;153;1152;0;0;-3;"20:39:02";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01457";"SENA MADUREIRA";"01457";"SENA MADUREIRA";3;13;"Vereador";17145;48;3;17145;48;13826;3319;"N";11807;101;644;1274;0;-3;"20:39:10";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01538";"SENADOR GUIOMARD";"01538";"SENADOR GUIOMARD";8;11;"Prefeito";12334;39;7;12334;39;9752;2582;"N";8564;232;956;0;0;-3;"20:52:07";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01538";"SENADOR GUIOMARD";"01538";"SENADOR GUIOMARD";8;13;"Vereador";12334;39;7;12334;39;9752;2582;"N";8064;151;453;1084;0;-3;"20:52:14";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01473";"TARAUACA";"01473";"TARAUACA";5;11;"Prefeito";15343;48;0;15343;48;12084;3259;"N";10555;138;1391;0;0;-3;"21:49:23";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01473";"TARAUACA";"01473";"TARAUACA";5;13;"Vereador";15343;48;0;15343;48;12084;3259;"N";10013;90;694;1287;0;-3;"21:49:39";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01490";"XAPURI";"01490";"XAPURI";2;11;"Prefeito";9036;29;0;9036;29;7225;1811;"N";6429;138;658;0;0;-3;"19:24:28";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AC";"01490";"XAPURI";"01490";"XAPURI";2;13;"Vereador";9036;29;0;9036;29;7225;1811;"N";5825;69;398;933;0;-3;"19:24:38";"01/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27014";"AGUA BRANCA";"27014";"AGUA BRANCA";39;11;"Prefeito";11527;37;1;11527;37;8927;2600;"N";7983;103;841;0;0;-3;"04:21:02";"02/10/2000"
"31/01/2022";"16:42:26";"2000";2;"Eleição Ordinária";1;2000001;"Eleições Ordinárias - 2000";"01/10/2000";"M";"AL";"27014";"AGUA BRANCA";"27014";"AGUA BRANCA";39;13;"Vereador";11527;37;1;11527;37;8927;2600;"N";7443;88;339;1057;0;-3;"04:21:09";"02/10/2000"
